idcl;identifier;version number;publication date;revision number;coded name;preferred name;definition;note;iso language code;iso country code;remark;level;mksubclass;mksynonym;mkbsa
AKB580002;AKB580;2;27.09.2004;1;39050739;5-Chloro-2,4-dimethoxyaniline;;;en;EN;;4;0;s;2
AKB581002;AKB581;2;27.09.2004;1;39050740;4-Chloro-4'-aminodiphenylether;;;en;EN;;4;0;s;2
AKB582002;AKB582;2;27.09.2004;1;39050741;4'-Chloroacetoacetanilide;;;en;EN;;4;0;s;2
AKB583002;AKB583;2;27.09.2004;1;39050742;Cyclohexylethylcarbamoylchlorid;;;en;EN;;4;0;s;2
AAJ327004;AAJ327;4;27.09.2004;1;39050743;D,L-4-Chlorophenylalanine;;;en;EN;;4;0;s;2
AJZ310002;AJZ310;2;27.09.2004;1;39050800;Other chlorinated hydrocarbons with N- and O-function (C, H, Cl, N, O);;;en;EN;;3;1;;
AJZ311002;AJZ311;2;27.09.2004;1;39050801;2-Nitro-4-chlorobenzoic acid;;;en;EN;;4;0;s;2
AJZ315002;AJZ315;2;27.09.2004;1;39050802;4-Chloro-2-nitroaniline;;;en;EN;;4;0;s;2
AJZ317002;AJZ317;2;27.09.2004;1;39050803;2-Nitrochlorobenzene;;;en;EN;;4;0;s;2
AJZ318002;AJZ318;2;27.09.2004;1;39050804;3-Nitrochlorobenzene;;;en;EN;;4;0;s;2
AJZ319002;AJZ319;2;27.09.2004;1;39050805;4-Nitrochlorobenzene;;;en;EN;;4;0;s;2
AJZ320002;AJZ320;2;27.09.2004;1;39050806;2,4-Dichloronitrobenzene;;;en;EN;;4;0;s;2
AJZ321002;AJZ321;2;27.09.2004;1;39050807;3,4-Dichloronitrobenzene;;;en;EN;;4;0;s;2
AJZ322002;AJZ322;2;27.09.2004;1;39050808;2,5-Dichloronitrobenzene;;;en;EN;;4;0;s;2
AJZ323002;AJZ323;2;27.09.2004;1;39050809;2-Chloro-5-nitrotoluene;;;en;EN;;4;0;s;2
AJZ324002;AJZ324;2;27.09.2004;1;39050810;2-Chloro-6-nitrotoluene;;;en;EN;;4;0;s;2
AJZ325002;AJZ325;2;27.09.2004;1;39050811;4-Chloro-2,6-dinitrophenol;;;en;EN;;4;0;s;2
AJZ326002;AJZ326;2;27.09.2004;1;39050812;2-Chloro-1,3,5-trinitrobenzene;;;en;EN;;4;0;s;2
AJZ327002;AJZ327;2;27.09.2004;1;39050813;2-(4-Chloro-3-nitrobenzoyl)benzoic acid;;;en;EN;;4;0;s;2
AJZ328002;AJZ328;2;27.09.2004;1;39050814;4-Chloro-2-nitroanisole;;;en;EN;;4;0;s;2
AJZ329002;AJZ329;2;27.09.2004;1;39050815;1-Chloro-2,5-diethoxy-4-nitrobenzene;;;en;EN;;4;0;s;2
AJZ340002;AJZ340;2;27.09.2004;1;39050816;4-Chloro-1-(2,4-dichlorophenoxy)-2-nitrobenzene;;;en;EN;;4;0;s;2
AJZ344002;AJZ344;2;27.09.2004;1;39050817;1-Chloro-2,5-dimethoxy-4-nitrobenzene;;;en;EN;;4;0;s;2
AJZ353002;AJZ353;2;27.09.2004;1;39050818;2,3-Dichloro-6-nitroaniline;;;en;EN;;4;0;s;2
AJZ354002;AJZ354;2;27.09.2004;1;39050819;2-Chloro-6-nitro-3-phenoxyaniline;;;en;EN;;4;0;s;2
AJZ357002;AJZ357;2;27.09.2004;1;39050820;4-Chloro-3-nitrobenzoic acid;;;en;EN;;4;0;s;2
AJZ360002;AJZ360;2;27.09.2004;1;39050821;2-Chloro-4,6-dinitrophenol;;;en;EN;;4;0;s;2
AJZ361002;AJZ361;2;27.09.2004;1;39050822;5-Chloro-2-nitroaniline;;;en;EN;;4;0;s;2
AJZ362002;AJZ362;2;27.09.2004;1;39050823;2-Chloro-5-nitrobenzoic acid;;;en;EN;;4;0;s;2
AJZ367002;AJZ367;2;27.09.2004;1;39050824;4-Chloro-2-nitrophenyl urea;;;en;EN;;4;0;s;2
AJZ368002;AJZ368;2;27.09.2004;1;39050825;4-Nitrophenyl chloroformate;;;en;EN;;4;0;s;2
AJZ369002;AJZ369;2;27.09.2004;1;39050826;3-Methyl-4-nitrobenzoyl chloride;;;en;EN;;4;0;s;2
AJZ334002;AJZ334;2;27.09.2004;1;39050827;1-Chloro-2,4-dinitrobenzene;;;en;EN;;4;0;s;2
AJZ336002;AJZ336;2;27.09.2004;1;39050828;2-Chloro-4-nitrotoluene;;;en;EN;;4;0;s;2
AJZ337002;AJZ337;2;27.09.2004;1;39050829;2-Chloro-4-nitroaniline;;;en;EN;;4;0;s;2
AJZ338002;AJZ338;2;27.09.2004;1;39050830;1,3-Dichloro-5-nitrobenzene;;;en;EN;;4;0;s;2
AJZ346002;AJZ346;2;27.09.2004;1;39050831;1,2,3-Trichloro-4-nitrobenzene;;;en;EN;;4;0;s;2
AJZ355002;AJZ355;2;27.09.2004;1;39050832;Chloronitrobenzene, isomeric mixture;;;en;EN;;4;0;s;2
AJZ358002;AJZ358;2;27.09.2004;1;39050833;3-Nitrobenzoyl chloride;;;en;EN;;4;0;s;2
AJZ359002;AJZ359;2;27.09.2004;1;39050834;4-Chloro-3-nitroaniline;;;en;EN;;4;0;s;2
AJZ364002;AJZ364;2;27.09.2004;1;39050835;2,3-Dichloronitrobenzene;;;en;EN;;4;0;s;2
AJZ366002;AJZ366;2;27.09.2004;1;39050836;2-Chloro-5-nitroaniline;;;en;EN;;4;0;s;2
AKB584002;AKB584;2;27.09.2004;1;39050837;4-Chloro-2-nitrotoluene;;;en;EN;;4;0;s;2
AKB585002;AKB585;2;27.09.2004;1;39050838;5-Nitro-1,2,4-trichlorobenzene;;;en;EN;;4;0;s;2
AKB586002;AKB586;2;27.09.2004;1;39050839;2',5-Dichloro-4'-nitrosalicylanilide;;;en;EN;;4;0;s;2
AKB587002;AKB587;2;27.09.2004;1;39050840;1,4-Dibutoxy-2-chloro-5-nitrobenzene;;;en;EN;;4;0;s;2
AKB588002;AKB588;2;27.09.2004;1;39050841;2-Chloro-4-nitrobenzoic acid;;;en;EN;;4;0;s;2
AAI553003;AAI553;3;27.09.2004;1;39060000;Brominated hydrocarbons (C, [H], Br, [O], [N]);;;en;EN;;2;1;;
AAI554003;AAI554;3;27.09.2004;1;39060100;Brominated hydrocarbon (C, [H], Br);;;en;EN;;3;1;;
AAI555003;AAI555;3;27.09.2004;1;39060101;Propyl bromide;;;en;EN;;4;0;s;2
AAI556003;AAI556;3;27.09.2004;1;39060102;Butyl bromide;;;en;EN;;4;0;s;2
AAI557003;AAI557;3;27.09.2004;1;39060103;Cyclopentyl bromide;;;en;EN;;4;0;s;2
AAI558003;AAI558;3;27.09.2004;1;39060104;Cetyl bromide;;;en;EN;;4;0;s;2
AAI559003;AAI559;3;27.09.2004;1;39060105;Methyl bromide;;;en;EN;;4;0;s;2
AAI560003;AAI560;3;27.09.2004;1;39060106;Ethyl bromide;;;en;EN;;4;0;s;2
AAI561003;AAI561;3;27.09.2004;1;39060107;Isopropyl bromide;;;en;EN;;4;0;s;2
AAI562003;AAI562;3;27.09.2004;1;39060108;1-Bromonaphthalene;;;en;EN;;4;0;s;2
AAI563003;AAI563;3;27.09.2004;1;39060109;2-Bromotoluene;;;en;EN;;4;0;s;2
AAI564003;AAI564;3;27.09.2004;1;39060110;1,4-Dibromo benzene;;;en;EN;;4;0;s;2
AAI565003;AAI565;3;27.09.2004;1;39060111;1,2-Dibromoethane;;;en;EN;;4;0;s;2
AHZ794004;AHZ794;4;27.09.2004;1;39060112;1,2,5,6,9,10-Hexabromocyclododecane;;;en;EN;;4;0;s;2
AHZ795004;AHZ795;4;27.09.2004;1;39060113;Hexabromocyclododecane, isomeric mixture;;;en;EN;;4;0;s;2
AHZ796004;AHZ796;4;27.09.2004;1;39060114;Cyclopropylmethyl bromide;;;en;EN;;4;0;s;2
AKB589002;AKB589;2;27.09.2004;1;39060115;Tetradecyl bromide;;;en;EN;;4;0;s;2
AKB590002;AKB590;2;27.09.2004;1;39060116;Dibromomethane;;;en;EN;;4;0;s;2
AKB591002;AKB591;2;27.09.2004;1;39060117;Bromoform;;;en;EN;;4;0;s;2
AKB592002;AKB592;2;27.09.2004;1;39060118;2-Bromobutane;;;en;EN;;4;0;s;2
AKB593002;AKB593;2;27.09.2004;1;39060119;1-Bromo-2-methylpropane;;;en;EN;;4;0;s;2
AKB594002;AKB594;2;27.09.2004;1;39060120;1,1,2,2-Tetrabromoethane;;;en;EN;;4;0;s;2
AKB595002;AKB595;2;27.09.2004;1;39060121;2,3,4,5,6-Pentabromoethylbenzene;;;en;EN;;4;0;s;2
AKB596002;AKB596;2;27.09.2004;1;39060122;2,3,4,5,6-Pentabromotoluene;;;en;EN;;4;0;s;2
AKB597002;AKB597;2;27.09.2004;1;39060123;1´-Bromotoluene;;;en;EN;;4;0;s;2
AKB598002;AKB598;2;27.09.2004;1;39060124;1-Bromo-2-phenylethane;;;en;EN;;4;0;s;2
AKB599002;AKB599;2;27.09.2004;1;39060125;4-Bromotoluene;;;en;EN;;4;0;s;2
AKB600002;AKB600;2;27.09.2004;1;39060126;3-Bromopropene;;;en;EN;;4;0;s;2
AKB601002;AKB601;2;27.09.2004;1;39060127;2-Bromopentane;;;en;EN;;4;0;s;2
AKB602002;AKB602;2;27.09.2004;1;39060128;Bromobenzene;;;en;EN;;4;0;s;2
AKB603002;AKB603;2;27.09.2004;1;39060129;1,3-Dibromopropane;;;en;EN;;4;0;s;2
AKB604002;AKB604;2;27.09.2004;1;39060130;Bromostyrene;;;en;EN;;4;0;s;2
BAA281001;BAA281;1;27.09.2004;1;39060131;1-Bromopentane;;;en;EN;;4;0;s;2
AAI566003;AAI566;3;27.09.2004;1;39060200;Brominated hydrocarbon with O function (C, H, Br, O);;;en;EN;;3;1;;
AAI567003;AAI567;3;27.09.2004;1;39060201;Tetrabromobisphenol A;;;en;EN;;4;0;s;2
AAI568003;AAI568;3;27.09.2004;1;39060202;2-Bromobutyric acid methyl ester;;;en;EN;;4;0;s;2
AAI569003;AAI569;3;27.09.2004;1;39060203;2-Bromomyristic acid methyl ester;;;en;EN;;4;0;s;2
AAI570003;AAI570;3;27.09.2004;1;39060204;2-Bromocapronic acid methyl ester;;;en;EN;;4;0;s;2
AAI571003;AAI571;3;27.09.2004;1;39060205;2-Bromo-propionic acid dodecyl ester;;;en;EN;;4;0;s;2
AAI572003;AAI572;3;27.09.2004;1;39060206;Bromoacetaldehyddiethyl acetal;;;en;EN;;4;0;s;2
AAI573003;AAI573;3;27.09.2004;1;39060207;Bromoacetic acid methyl ester;;;en;EN;;4;0;s;2
AAI574003;AAI574;3;27.09.2004;1;39060208;2-Bromoacetophenone;;;en;EN;;4;0;s;2
AAI575003;AAI575;3;27.09.2004;1;39060209;Bromoacetic acid;;;en;EN;;4;0;s;2
AAI576003;AAI576;3;27.09.2004;1;39060210;2-Bromobutyric acid;;;en;EN;;4;0;s;2
AAI577003;AAI577;3;27.09.2004;1;39060211;2-Bromo-1,4-dihydroxyanthraquinone;;;en;EN;;4;0;s;2
AAI578003;AAI578;3;27.09.2004;1;39060212;4-Bromophthalic anhydride;;;en;EN;;4;0;s;2
AAI579003;AAI579;3;27.09.2004;1;39060213;5-Bromosalicylic acid;;;en;EN;;4;0;s;2
AAI580003;AAI580;3;27.09.2004;1;39060214;2-Bromophenol;;;en;EN;;4;0;s;2
AHZ797004;AHZ797;4;27.09.2004;1;39060215;2,4,6-Tribromophenol;;;en;EN;;4;0;s;2
AHZ798004;AHZ798;4;27.09.2004;1;39060216;Decabromodiphenyl ether;;;en;EN;;4;0;s;2
AHZ799004;AHZ799;4;27.09.2004;1;39060217;2-Bromo-6-methoxynaphthalene;;;en;EN;;4;0;s;2
AHZ800004;AHZ800;4;27.09.2004;1;39060218;Octabromodiphenyl ether, isomeric mixture;;;en;EN;;4;0;s;2
AHZ801004;AHZ801;4;27.09.2004;1;39060219;4-Bromo-3,5-dihydroxybenzoic acid;;;en;EN;;4;0;s;2
AKB605002;AKB605;2;27.09.2004;1;39060220;2-Bromobenzoic acid;;;en;EN;;4;0;s;2
AKB606002;AKB606;2;27.09.2004;1;39060221;3-Bromobenzaldehyde;;;en;EN;;4;0;s;2
AKB607002;AKB607;2;27.09.2004;1;39060222;4-Bromophenylacetic acid;;;en;EN;;4;0;s;2
AKB608002;AKB608;2;27.09.2004;1;39060223;Ethyl 5-bromovalerate;;;en;EN;;4;0;s;2
AKB609002;AKB609;2;27.09.2004;1;39060224;Ethyl 2-bromobutyrate;;;en;EN;;4;0;s;2
AKB610002;AKB610;2;27.09.2004;1;39060225;Bromoacetyl bromide;;;en;EN;;4;0;s;2
AKB611002;AKB611;2;27.09.2004;1;39060226;Tetrabrombisphenol A carbonate oligomer;;;en;EN;;4;0;s;2
AKB612002;AKB612;2;27.09.2004;1;39060227;1-Amino-2,4-dibromoanthraquinone;;;en;EN;;4;0;s;2
AKB613002;AKB613;2;27.09.2004;1;39060228;3-Bromobenz(de)anthracen-7-one;;;en;EN;;4;0;s;2
AKB614002;AKB614;2;27.09.2004;1;39060229;3,9-Dibromo-7H-benz(de)anthracen-7-one;;;en;EN;;4;0;s;2
AKB615002;AKB615;2;27.09.2004;1;39060230;3-Bromophenol;;;en;EN;;4;0;s;2
AAI581003;AAI581;3;27.09.2004;1;39060300;Brominated hydrocarbon with N function (C, H, Br, N, [O]);;;en;EN;;3;1;;
AAI582003;AAI582;3;27.09.2004;1;39060301;Tetrabutylammonium bromide;;;en;EN;;4;0;s;2
AAI583003;AAI583;3;27.09.2004;1;39060302;2-Bromomethylammonium bromide;;;en;EN;;4;0;s;2
AAI584003;AAI584;3;27.09.2004;1;39060303;Bromonitromethane;;;en;EN;;4;0;s;2
AAI586003;AAI586;3;27.09.2004;1;39060305;2-Bromo-2-nitro-1,3-propanediol;;;en;EN;;4;0;s;2
AAI587003;AAI587;3;27.09.2004;1;39060306;N-Bromoacetamide;;;en;EN;;4;0;s;2
AHZ802004;AHZ802;4;27.09.2004;1;39060307;2,6-Dibromo-4-cyanophenyl octanoate;;;en;EN;;4;0;s;2
AHZ803004;AHZ803;4;27.09.2004;1;39060308;2-Amino-3,5-dibromobenzaldehyde;;;en;EN;;4;0;s;2
AKB616002;AKB616;2;27.09.2004;1;39060309;1-Brom-4-(methylamino)anthraquinone;;;en;EN;;4;0;s;2
AAI588003;AAI588;3;27.09.2004;1;39070000;Iodinated hydrocarbons (C, [H], I, [O], [N]);;;en;EN;;2;1;;
AAI589003;AAI589;3;27.09.2004;1;39070100;Iodinated hydrocarbon (C, [H], I);;;en;EN;;3;1;;
AAI590003;AAI590;3;27.09.2004;1;39070101;Methyl iodide;;;en;EN;;4;0;s;2
AAI591003;AAI591;3;27.09.2004;1;39070102;Ethyl iodide;;;en;EN;;4;0;s;2
AAI592003;AAI592;3;27.09.2004;1;39070103;2-Iodopropane;;;en;EN;;4;0;s;2
AAI593003;AAI593;3;27.09.2004;1;39070104;1-Iodonaphthalene;;;en;EN;;4;0;s;2
AAI594003;AAI594;3;27.09.2004;1;39070200;Iodinated hydrocarbon with O function (C, H, I, O);;;en;EN;;3;1;;
AAI595003;AAI595;3;27.09.2004;1;39070201;Butyl 4-hydroxy-3,5-diiodobenzoate;;;en;EN;;4;0;s;2
AAI596003;AAI596;3;27.09.2004;1;39070202;2-Iodobenzoic acid;;;en;EN;;4;0;s;2
AAI597003;AAI597;3;27.09.2004;1;39070300;Iodinated hydrocarbon with N function (C, H, I, N, [O]);;;en;EN;;3;1;;
AAI598003;AAI598;3;27.09.2004;1;39070301;N,N,N-Triethyl-3-hydroxyanilinium iodide;;;en;EN;;4;0;s;2
AAI599003;AAI599;3;27.09.2004;1;39070302;Tetraethylammonium iodide;;;en;EN;;4;0;s;2
AAI600003;AAI600;3;27.09.2004;1;39070303;Isopropamide iodide;;;en;EN;;4;0;s;2
AAI601003;AAI601;3;27.09.2004;1;39070304;Tetramethylammonium iodide;;;en;EN;;4;0;s;2
AKB617002;AKB617;2;27.09.2004;1;39070305;3-Iodo-2-propynyl butylcarbamate;;;en;EN;;4;0;s;2
AAI602003;AAI602;3;27.09.2004;1;39080000;Hydrocarbons with different halogens (C, [H], [O], [N], F, Cl, Br, I);;;en;EN;;2;1;;
AAI603003;AAI603;3;27.09.2004;1;39080100;Hydrocarbon with Fluorine and Chlorine;;;en;EN;;3;1;;
AAI604003;AAI604;3;27.09.2004;1;39080101;2-Chlorobenzotrifluoride;;;en;EN;;4;0;s;2
AAI605003;AAI605;3;27.09.2004;1;39080102;4-Chlorobenzotrifluoride;;;en;EN;;4;0;s;2
AAI606003;AAI606;3;27.09.2004;1;39080103;2,4-Dichloro-5-fluorobenzoyl chloride;;;en;EN;;4;0;s;2
AAI607003;AAI607;3;27.09.2004;1;39080104;2-Chloro-4-fluorotoluene;;;en;EN;;4;0;s;2
AAI608003;AAI608;3;27.09.2004;1;39080105;2-Fluorobenzyl chloride;;;en;EN;;4;0;s;2
AAI609003;AAI609;3;27.09.2004;1;39080106;1-Chloro-4-isocyanato-2-(trifluoromethyl)benzene;;;en;EN;;4;0;s;2
AAI610003;AAI610;3;27.09.2004;1;39080107;4-Chloro-2-(trifluoromethyl)aniline;;;en;EN;;4;0;s;2
AHZ804004;AHZ804;4;27.09.2004;1;39080108;Chlorodifluoromethane;;;en;EN;;4;0;s;2
AHZ805004;AHZ805;4;27.09.2004;1;39080109;1-Chloro-1,1-difluoroethane;;;en;EN;;4;0;s;2
AHZ806004;AHZ806;4;27.09.2004;1;39080110;Trichlorofluoromethane;;;en;EN;;4;0;s;2
AHZ807004;AHZ807;4;27.09.2004;1;39080111;Dichlorodifluoromethane;;;en;EN;;4;0;s;2
AHZ808004;AHZ808;4;27.09.2004;1;39080112;1,1,2-Trichlorotrifluoroethane;;;en;EN;;4;0;s;2
AHZ809004;AHZ809;4;27.09.2004;1;39080113;Chloropentafluoroethane;;;en;EN;;4;0;s;2
AHZ810004;AHZ810;4;27.09.2004;1;39080114;3,4-Dichlorobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ811004;AHZ811;4;27.09.2004;1;39080115;4-Chloro-3,5-dinitrobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ812004;AHZ812;4;27.09.2004;1;39080116;2,5-Dichlorobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ813004;AHZ813;4;27.09.2004;1;39080117;4-Chloro-2-fluorobenzoic acid;;;en;EN;;4;0;s;2
AHZ814004;AHZ814;4;27.09.2004;1;39080118;3,5-Dichlorofluorobenzene;;;en;EN;;4;0;s;2
AHZ815004;AHZ815;4;27.09.2004;1;39080119;4-Chloro-3-trifluoromethylbenzonitrile;;;en;EN;;4;0;s;2
AHZ816004;AHZ816;4;27.09.2004;1;39080120;2-Chloro-5-hydroxybenzotrifluoride;;;en;EN;;4;0;s;2
AHZ817004;AHZ817;4;27.09.2004;1;39080121;2,4,5-Trifluorobenzoyl chloride;;;en;EN;;4;0;s;2
AHZ818004;AHZ818;4;27.09.2004;1;39080122;2,3,4,5-Tetrafluorobenzoyl chloride;;;en;EN;;4;0;s;2
AHZ819004;AHZ819;4;27.09.2004;1;39080123;5-Fluoro-2-methylbenzoyl chloride;;;en;EN;;4;0;s;2
AHZ820004;AHZ820;4;27.09.2004;1;39080124;3-Chlorobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ821004;AHZ821;4;27.09.2004;1;39080125;5-Chloro-2-nitrobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ822004;AHZ822;4;27.09.2004;1;39080126;2,4-Bis(trifluoromethyl)chlorobenzene;;;en;EN;;4;0;s;2
AHZ823004;AHZ823;4;27.09.2004;1;39080127;1-Chloro-3,3,3-trifluoroacetone;;;en;EN;;4;0;s;2
AHZ824004;AHZ824;4;27.09.2004;1;39080128;3,5-Bis(trifluoromethyl)-2-chloronitrobenzene;;;en;EN;;4;0;s;2
AHZ825004;AHZ825;4;27.09.2004;1;39080129;3,5-Dichloro-2,4,6-trifluorobenzoic acid;;;en;EN;;4;0;s;2
AHZ826004;AHZ826;4;27.09.2004;1;39080130;2-Chloro-5-trifluoromethylbenzylamine;;;en;EN;;4;0;s;2
AHZ827004;AHZ827;4;27.09.2004;1;39080131;3-Trichloromethylbenzotrifluoride;;;en;EN;;4;0;s;2
AHZ828004;AHZ828;4;27.09.2004;1;39080132;2-Chloro-5-fluorobenzoyl chloride;;;en;EN;;4;0;s;2
AHZ829004;AHZ829;4;27.09.2004;1;39080133;2,6-Dichloro-4-trifluoromethylaniline;;;en;EN;;4;0;s;2
AHZ830004;AHZ830;4;27.09.2004;1;39080134;4-Chloro-3-trifluoromethylbenzaldehyde;;;en;EN;;4;0;s;2
AHZ831004;AHZ831;4;27.09.2004;1;39080135;2-Chloro-3-trifluoromethylbenzoic acid;;;en;EN;;4;0;s;2
AHZ832004;AHZ832;4;27.09.2004;1;39080136;2-Methoxy-2-phenyl-3-trifluoropropanoic acid chloride;;;en;EN;;4;0;s;2
AHZ833004;AHZ833;4;27.09.2004;1;39080137;2-Chloro-4-fluorobenzonitrile;;;en;EN;;4;0;s;2
AHZ834004;AHZ834;4;27.09.2004;1;39080138;4-Chloro-3-trifluoromethylbenzylamine;;;en;EN;;4;0;s;2
AHZ835004;AHZ835;4;27.09.2004;1;39080139;3-Chloro-4-trifluoromethoxyaniline;;;en;EN;;4;0;s;2
AHZ836004;AHZ836;4;27.09.2004;1;39080140;3-Chloro-4-fluorobenzoyl chloride;;;en;EN;;4;0;s;2
AHZ837004;AHZ837;4;27.09.2004;1;39080141;2-Chloro-4-methylbenzotrifluoride;;;en;EN;;4;0;s;2
AHZ838004;AHZ838;4;27.09.2004;1;39080142;3,5-Dichloro-4-fluorobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ839004;AHZ839;4;27.09.2004;1;39080143;3-Chloro-4-fluorobenzoyl fluoride;;;en;EN;;4;0;s;2
AHZ840004;AHZ840;4;27.09.2004;1;39080144;2-Chloro-5-trifluoromethylbenzaldehyde;;;en;EN;;4;0;s;2
AHZ841004;AHZ841;4;27.09.2004;1;39080145;2-Chloro-4-fluorobenzaldehyde;;;en;EN;;4;0;s;2
AHZ842004;AHZ842;4;27.09.2004;1;39080146;2-Chloro-3-trifluoromethylbenzaldehyde;;;en;EN;;4;0;s;2
AHZ843004;AHZ843;4;27.09.2004;1;39080147;2,6-Dichloro-4-trifluoromethoxyaniline;;;en;EN;;4;0;s;2
AHZ844004;AHZ844;4;27.09.2004;1;39080148;2,4-Dichloro-5-fluorobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ845004;AHZ845;4;27.09.2004;1;39080149;2,4-Dichloro-5-methylbenzotrifluoride;;;en;EN;;4;0;s;2
AHZ846004;AHZ846;4;27.09.2004;1;39080150;Tetrachloro-4-trifluoromethylbenzoyl fluoride;;;en;EN;;4;0;s;2
AHZ847004;AHZ847;4;27.09.2004;1;39080151;3-Chloro-4-fluorobenzonitrile;;;en;EN;;4;0;s;2
AHZ848004;AHZ848;4;27.09.2004;1;39080152;2-Chloro-2,3,3-trifluorocyclobutanol;;;en;EN;;4;0;s;2
AHZ849004;AHZ849;4;27.09.2004;1;39080153;(2,6-Dichloro-4-trifluoromethylphenyl)acetic acid;;;en;EN;;4;0;s;2
AKB618002;AKB618;2;27.09.2004;1;39080154;Chlorodifluoroethane;;;en;EN;;4;0;s;2
AKB619002;AKB619;2;27.09.2004;1;39080155;1,1-Dichloro-1-fluoroethane;;;en;EN;;4;0;s;2
AKB620002;AKB620;2;27.09.2004;1;39080156;Trifluorochloroethane;;;en;EN;;4;0;s;2
AKB621002;AKB621;2;27.09.2004;1;39080157;Trifluoroacetyl chloride;;;en;EN;;4;0;s;2
AKB622002;AKB622;2;27.09.2004;1;39080158;Pentachlorobenzotrifluoride;;;en;EN;;4;0;s;2
AJZ307002;AJZ307;2;27.09.2004;1;39080159;4-(Trifluoromethyl)benzoyl chloride;;;en;EN;;4;0;s;2
AAI611003;AAI611;3;27.09.2004;1;39080200;Hydrocarbon with Fluorine and Bromine;;;en;EN;;3;1;;
AAI612003;AAI612;3;27.09.2004;1;39080201;Bromotrifluoromethane;;;en;EN;;4;0;s;2
AAI613003;AAI613;3;27.09.2004;1;39080202;1-Bromo-4-fluorobenzene;;;en;EN;;4;0;s;2
AAI614003;AAI614;3;27.09.2004;1;39080203;3,5-Bis(trifluoromethyl)bromobenzene;;;en;EN;;4;0;s;2
AAI615003;AAI615;3;27.09.2004;1;39080204;1-Bromo-3-fluoro-4-trifluoromethoxybenzene;;;en;EN;;4;0;s;2
AAI616003;AAI616;3;27.09.2004;1;39080205;4-Trifluoromethoxybromobenzene;;;en;EN;;4;0;s;2
AHZ850004;AHZ850;4;27.09.2004;1;39080206;2-Trifluoromethoxybromobenzene;;;en;EN;;4;0;s;2
AHZ851004;AHZ851;4;27.09.2004;1;39080207;2-Amino-5-bromobenzotrifluoride;;;en;EN;;4;0;s;2
AHZ852004;AHZ852;4;27.09.2004;1;39080208;4-Difluoromethoxybenzyl bromide;;;en;EN;;4;0;s;2
AHZ853004;AHZ853;4;27.09.2004;1;39080209;2,6-Difluorobenzyl bromide;;;en;EN;;4;0;s;2
AHZ854004;AHZ854;4;27.09.2004;1;39080210;2-Difluoromethoxybenzyl bromide;;;en;EN;;4;0;s;2
AHZ855004;AHZ855;4;27.09.2004;1;39080211;4-Bromo-4'-trifluoromethoxydiphenyl;;;en;EN;;4;0;s;2
AHZ856004;AHZ856;4;27.09.2004;1;39080212;4-Fluoro-3-methoxybenzyl bromide;;;en;EN;;4;0;s;2
AHZ857004;AHZ857;4;27.09.2004;1;39080213;2-Bromo-5-fluorophenol;;;en;EN;;4;0;s;2
AAI617003;AAI617;3;27.09.2004;1;39080300;Hydrocarbon with Chlorine and Bromine;;;en;EN;;3;1;;
AAI618003;AAI618;3;27.09.2004;1;39080301;1-Bromo-3-chloropropane;;;en;EN;;4;0;s;2
AHZ858004;AHZ858;4;27.09.2004;1;39080302;Bromhexine HCl;;;en;EN;;4;0;s;2
AKB623002;AKB623;2;27.09.2004;1;39080303;5-Bromo-2-chloroanisole;;;en;EN;;4;0;s;2
AKB624002;AKB624;2;27.09.2004;1;39080304;Bromochloromethane;;;en;EN;;4;0;s;2
AKB625002;AKB625;2;27.09.2004;1;39080305;2-Bromo-6-chloro-4-nitroaniline;;;en;EN;;4;0;s;2
AKB626002;AKB626;2;27.09.2004;1;39080306;1-Bromo-4-chlorobenzene;;;en;EN;;4;0;s;2
AAI619003;AAI619;3;27.09.2004;1;39080400;Other hydrocarbons with different halogens;;;en;EN;;3;1;;
AAI620003;AAI620;3;27.09.2004;1;39080401;Pentafluoroiodoethane;;;en;EN;;4;0;s;2
AAI621003;AAI621;3;27.09.2004;1;39080402;Perfluorohexadecyl iodide;;;en;EN;;4;0;s;2
AAI622003;AAI622;3;27.09.2004;1;39080403;1,1,2-Trifluoro-2-iodoethylene;;;en;EN;;4;0;s;2
AAI623003;AAI623;3;27.09.2004;1;39080404;1,1,1,2,2,3,3-Heptafluoro-4-iodobutane;;;en;EN;;4;0;s;2
AAI624003;AAI624;3;27.09.2004;1;39080405;1-Bromo-1,1,2,2-tetrafluoro-2-iodoethane;;;en;EN;;4;0;s;2
AAI625003;AAI625;3;27.09.2004;1;39080406;1,1,1,2,2,3,3,4,4-Nonafluoro-4-iodobutane;;;en;EN;;4;0;s;2
AAI626003;AAI626;3;27.09.2004;1;39080407;Henicosafluoro-10-iododecane;;;en;EN;;4;0;s;2
AAI627003;AAI627;3;27.09.2004;1;39080408;1,1,2,3,3-Pentafluoro-3-iodo-1-propene;;;en;EN;;4;0;s;2
AAI628003;AAI628;3;27.09.2004;1;39080409;1,1,1-Trifluoro-3-iodo-propane;;;en;EN;;4;0;s;2
